Metafile,Thumbnails Found,Screenshots Found,Thumbnails Missing,Screenshots Missing,,,,,,,,,,,,,
5416,2,2,0,0,,,,,,,,,,,,,
5417,5,5,0,0,,,,,,,,,,,,,
5418,5,5,0,0,,,,,,,,,,,,,
5419,6,0,0,0,,,,,,,,,,,,,
5421,3,3,0,0,,,,,,,,,,,,,
5423,2,2,0,0,,,,,,,,,,,,,
5424,3,3,0,0,,,,,,,,,,,,,
543,3,3,0,0,,,,,,,,,,,,,
5432,4,4,0,0,,,,,,,,,,,,,
5433,6,0,0,0,,,,,,,,,,,,,
5434,1,1,0,0,,,,,,,,,,,,,
5435,10,0,0,0,,,,,,,,,,,,,
5436,5,5,0,0,,,,,,,,,,,,,
5438,5,5,0,0,,,,,,,,,,,,,
544,5,5,0,0,,,,,,,,,,,,,
5440,10,0,0,0,,,,,,,,,,,,,
5441,5,5,0,0,,,,,,,,,,,,,
5442,3,3,0,0,,,,,,,,,,,,,
5443,5,5,0,0,,,,,,,,,,,,,
5444,3,3,0,0,,,,,,,,,,,,,
5445,3,3,0,0,,,,,,,,,,,,,
5446,1,1,0,0,,,,,,,,,,,,,
5447,6,0,0,0,,,,,,,,,,,,,
5449,3,3,0,0,,,,,,,,,,,,,
545,3,3,0,0,,,,,,,,,,,,,
5453,3,3,0,0,,,,,,,,,,,,,
5454,10,0,0,0,,,,,,,,,,,,,
5455,5,5,0,0,,,,,,,,,,,,,
5456,5,5,0,0,,,,,,,,,,,,,
5459,1,1,0,0,,,,,,,,,,,,,
546,3,3,0,0,,,,,,,,,,,,,
5460,5,5,0,0,,,,,,,,,,,,,
5461,6,0,0,0,,,,,,,,,,,,,
5462,3,3,0,0,,,,,,,,,,,,,
5465,4,4,0,0,,,,,,,,,,,,,
5468,4,4,0,0,,,,,,,,,,,,,
5469,4,4,0,0,,,,,,,,,,,,,
547,8,0,0,0,,,,,,,,,,,,,
5470,4,4,0,0,,,,,,,,,,,,,
5471,4,4,0,0,,,,,,,,,,,,,
5472,4,4,0,0,,,,,,,,,,,,,
5473,4,4,0,0,,,,,,,,,,,,,
5474,4,4,0,0,,,,,,,,,,,,,
5475,4,4,0,0,,,,,,,,,,,,,
5476,4,4,0,0,,,,,,,,,,,,,
5477,4,4,0,0,,,,,,,,,,,,,
5478,4,4,0,0,,,,,,,,,,,,,
5479,4,4,0,0,,,,,,,,,,,,,
548,2,2,0,0,,,,,,,,,,,,,
5480,5,5,0,0,,,,,,,,,,,,,
5481,3,3,0,0,,,,,,,,,,,,,
5482,4,4,0,0,,,,,,,,,,,,,
5483,6,0,0,0,,,,,,,,,,,,,
5485,4,4,0,0,,,,,,,,,,,,,
549,3,3,0,0,,,,,,,,,,,,,
5491,5,5,0,0,,,,,,,,,,,,,
5492,4,4,0,0,,,,,,,,,,,,,
5498,1,1,0,0,,,,,,,,,,,,,
5499,5,1,0,0,,,,,,,,,,,,,
55,3,3,0,0,,,,,,,,,,,,,
550,3,3,0,0,,,,,,,,,,,,,
5500,4,4,0,0,,,,,,,,,,,,,
5501,4,4,0,0,,,,,,,,,,,,,
5502,4,4,0,0,,,,,,,,,,,,,
5503,5,5,0,0,,,,,,,,,,,,,
5504,5,5,0,0,,,,,,,,,,,,,
5505,5,5,0,0,,,,,,,,,,,,,
5506,5,5,0,0,,,,,,,,,,,,,
5507,5,5,0,0,,,,,,,,,,,,,
5508,5,5,0,0,,,,,,,,,,,,,
5509,5,5,0,0,,,,,,,,,,,,,
5510,4,4,0,0,,,,,,,,,,,,,
5511,5,5,0,0,,,,,,,,,,,,,
5513,3,3,0,0,,,,,,,,,,,,,
5514,3,3,0,0,,,,,,,,,,,,,
5515,3,3,0,0,,,,,,,,,,,,,
5516,3,3,0,0,,,,,,,,,,,,,
5517,4,4,0,0,,,,,,,,,,,,,
5518,1,1,0,0,,,,,,,,,,,,,
5519,4,4,0,0,,,,,,,,,,,,,
552,4,4,0,0,,,,,,,,,,,,,
5520,3,3,0,0,,,,,,,,,,,,,
5521,6,0,0,0,,,,,,,,,,,,,
5522,2,0,0,0,,,,,,,,,,,,,
5523,4,4,0,0,,,,,,,,,,,,,
5524,3,3,0,0,,,,,,,,,,,,,
5526,4,4,0,0,,,,,,,,,,,,,
5527,4,4,0,0,,,,,,,,,,,,,
5528,5,5,0,0,,,,,,,,,,,,,
5529,3,3,0,0,,,,,,,,,,,,,
553,3,3,0,0,,,,,,,,,,,,,
5530,10,0,0,0,,,,,,,,,,,,,
5532,4,4,0,0,,,,,,,,,,,,,
5533,5,5,0,0,,,,,,,,,,,,,
5534,3,3,0,0,,,,,,,,,,,,,
5535,3,3,0,0,,,,,,,,,,,,,
5536,4,4,0,0,,,,,,,,,,,,,
5537,3,3,0,0,,,,,,,,,,,,,
5538,3,3,0,0,,,,,,,,,,,,,
5539,5,5,0,0,,,,,,,,,,,,,
554,2,2,0,0,,,,,,,,,,,,,
5540,4,4,0,0,,,,,,,,,,,,,
5541,3,3,0,0,,,,,,,,,,,,,
5542,6,0,0,0,,,,,,,,,,,,,
5544,3,3,0,0,,,,,,,,,,,,,
5545,3,3,0,0,,,,,,,,,,,,,
5546,3,3,0,0,,,,,,,,,,,,,
5547,5,5,0,0,,,,,,,,,,,,,
5548,5,5,0,0,,,,,,,,,,,,,
555,5,5,0,0,,,,,,,,,,,,,
5552,4,4,0,0,,,,,,,,,,,,,
5553,5,5,0,0,,,,,,,,,,,,,
5555,3,3,0,0,,,,,,,,,,,,,
5556,5,5,0,0,,,,,,,,,,,,,
5557,2,2,0,0,,,,,,,,,,,,,
5558,3,3,0,0,,,,,,,,,,,,,
5559,5,5,0,0,,,,,,,,,,,,,
556,1,1,0,0,,,,,,,,,,,,,
5564,0,0,0,0,,,,,,,,,,,,,
5565,10,0,0,0,,,,,,,,,,,,,
5566,2,2,0,0,,,,,,,,,,,,,
5567,2,2,0,0,,,,,,,,,,,,,
5568,5,5,0,0,,,,,,,,,,,,,
5569,3,3,0,0,,,,,,,,,,,,,
557,1,1,0,0,,,,,,,,,,,,,
5570,5,5,0,0,,,,,,,,,,,,,
5572,2,2,0,0,,,,,,,,,,,,,
5573,3,3,0,0,,,,,,,,,,,,,
5574,4,4,0,0,,,,,,,,,,,,,
5575,3,3,0,0,,,,,,,,,,,,,
5576,4,4,0,0,,,,,,,,,,,,,
5577,3,3,0,0,,,,,,,,,,,,,
5578,3,3,0,0,,,,,,,,,,,,,
5579,3,3,0,0,,,,,,,,,,,,,
558,4,0,0,0,,,,,,,,,,,,,
5580,4,4,0,0,,,,,,,,,,,,,
5582,3,3,0,0,,,,,,,,,,,,,
559,3,3,0,0,,,,,,,,,,,,,
5590,5,5,0,0,,,,,,,,,,,,,
5591,3,3,0,0,,,,,,,,,,,,,
5592,3,3,0,0,,,,,,,,,,,,,
5593,10,0,0,0,,,,,,,,,,,,,
5594,3,3,0,0,,,,,,,,,,,,,
5595,3,3,0,0,,,,,,,,,,,,,
5596,4,4,0,0,,,,,,,,,,,,,
56,3,3,0,0,,,,,,,,,,,,,
560,3,3,0,0,,,,,,,,,,,,,
5607,3,3,0,0,,,,,,,,,,,,,
5608,3,3,0,0,,,,,,,,,,,,,
5610,5,5,0,0,,,,,,,,,,,,,
5611,3,3,0,0,,,,,,,,,,,,,
5612,4,4,0,0,,,,,,,,,,,,,
5613,3,3,0,0,,,,,,,,,,,,,
5614,5,5,0,0,,,,,,,,,,,,,
5615,3,3,0,0,,,,,,,,,,,,,
5616,1,1,0,0,,,,,,,,,,,,,
5617,4,4,0,0,,,,,,,,,,,,,
5618,3,3,0,0,,,,,,,,,,,,,
5619,3,3,0,0,,,,,,,,,,,,,
562,5,5,0,0,,,,,,,,,,,,,
5620,4,4,0,0,,,,,,,,,,,,,
5621,3,3,0,0,,,,,,,,,,,,,
5622,4,4,0,0,,,,,,,,,,,,,
5623,1,1,0,0,,,,,,,,,,,,,
5625,2,2,0,0,,,,,,,,,,,,,
5628,5,5,0,0,,,,,,,,,,,,,
563,3,3,0,0,,,,,,,,,,,,,
5630,3,3,0,0,,,,,,,,,,,,,
5631,5,5,0,0,,,,,,,,,,,,,
5632,4,4,0,0,,,,,,,,,,,,,
5633,4,4,0,0,,,,,,,,,,,,,
5634,4,4,0,0,,,,,,,,,,,,,
5635,4,4,0,0,,,,,,,,,,,,,
5636,4,4,0,0,,,,,,,,,,,,,
5637,4,4,0,0,,,,,,,,,,,,,
5638,4,4,0,0,,,,,,,,,,,,,
5639,4,4,0,0,,,,,,,,,,,,,
564,3,3,0,0,,,,,,,,,,,,,
5640,4,4,0,0,,,,,,,,,,,,,
5641,4,4,0,0,,,,,,,,,,,,,
5642,4,4,0,0,,,,,,,,,,,,,
5643,4,4,0,0,,,,,,,,,,,,,
5644,4,4,0,0,,,,,,,,,,,,,
5648,4,0,0,0,,,,,,,,,,,,,
5649,4,0,0,0,,,,,,,,,,,,,
565,2,0,0,0,,,,,,,,,,,,,
5650,8,0,0,0,,,,,,,,,,,,,
5651,8,0,0,0,,,,,,,,,,,,,
5652,4,0,0,0,,,,,,,,,,,,,
5653,4,0,0,0,,,,,,,,,,,,,
5654,8,0,0,0,,,,,,,,,,,,,
5655,6,0,0,0,,,,,,,,,,,,,
5656,6,0,0,0,,,,,,,,,,,,,
5657,4,0,0,0,,,,,,,,,,,,,
5658,4,0,0,0,,,,,,,,,,,,,
5659,6,0,0,0,,,,,,,,,,,,,
566,2,0,0,0,,,,,,,,,,,,,
5661,6,0,0,0,,,,,,,,,,,,,
5662,8,0,0,0,,,,,,,,,,,,,
5663,4,0,0,0,,,,,,,,,,,,,
5664,6,0,0,0,,,,,,,,,,,,,
5665,6,0,0,0,,,,,,,,,,,,,
5666,4,4,0,0,,,,,,,,,,,,,
5667,5,5,0,0,,,,,,,,,,,,,
5668,3,3,0,0,,,,,,,,,,,,,
5669,3,3,0,0,,,,,,,,,,,,,
567,10,0,0,0,,,,,,,,,,,,,
5670,4,4,0,0,,,,,,,,,,,,,
5671,4,4,0,0,,,,,,,,,,,,,
5672,3,3,0,0,,,,,,,,,,,,,
5673,3,3,0,0,,,,,,,,,,,,,
5674,5,5,0,0,,,,,,,,,,,,,
5675,6,0,0,0,,,,,,,,,,,,,
5676,6,0,0,0,,,,,,,,,,,,,
5677,8,0,0,0,,,,,,,,,,,,,
5678,5,5,0,0,,,,,,,,,,,,,
5679,4,4,0,0,,,,,,,,,,,,,
568,4,4,0,0,,,,,,,,,,,,,
5680,0,0,0,0,,,,,,,,,,,,,
5681,4,4,0,0,,,,,,,,,,,,,
5682,10,0,0,0,,,,,,,,,,,,,
5683,3,3,0,0,,,,,,,,,,,,,
5684,3,3,0,0,,,,,,,,,,,,,
5685,5,5,0,0,,,,,,,,,,,,,
5686,5,5,0,0,,,,,,,,,,,,,
5687,4,4,0,0,,,,,,,,,,,,,
5688,5,5,0,0,,,,,,,,,,,,,
569,3,3,0,0,,,,,,,,,,,,,
5690,3,3,0,0,,,,,,,,,,,,,
5691,3,3,0,0,,,,,,,,,,,,,
5693,5,5,0,0,,,,,,,,,,,,,
5696,4,4,0,0,,,,,,,,,,,,,
5697,10,0,0,0,,,,,,,,,,,,,
5699,4,4,0,0,,,,,,,,,,,,,
57,3,3,0,0,,,,,,,,,,,,,
570,0,0,0,0,,,,,,,,,,,,,
5700,3,3,0,0,,,,,,,,,,,,,
5702,3,3,0,0,,,,,,,,,,,,,
5703,2,2,0,0,,,,,,,,,,,,,
5704,3,3,0,0,,,,,,,,,,,,,
5705,4,4,0,0,,,,,,,,,,,,,
5706,4,4,0,0,,,,,,,,,,,,,
5707,3,3,0,0,,,,,,,,,,,,,
5708,4,4,0,0,,,,,,,,,,,,,
5709,1,1,0,0,,,,,,,,,,,,,
571,10,0,0,0,,,,,,,,,,,,,
5710,10,0,0,0,,,,,,,,,,,,,
5712,4,4,0,0,,,,,,,,,,,,,
5713,4,4,0,0,,,,,,,,,,,,,
5714,5,5,0,0,,,,,,,,,,,,,
5721,1,1,0,0,,,,,,,,,,,,,
5722,10,0,0,0,,,,,,,,,,,,,
5723,5,5,0,0,,,,,,,,,,,,,
5724,5,5,0,0,,,,,,,,,,,,,
5725,3,3,0,0,,,,,,,,,,,,,
5726,6,0,0,0,,,,,,,,,,,,,
5728,5,5,0,0,,,,,,,,,,,,,
5729,5,5,0,0,,,,,,,,,,,,,
573,2,2,0,0,,,,,,,,,,,,,
5730,3,3,0,0,,,,,,,,,,,,,
5731,3,3,0,0,,,,,,,,,,,,,
5732,8,0,0,0,,,,,,,,,,,,,
5733,6,0,0,0,,,,,,,,,,,,,
5734,6,0,0,0,,,,,,,,,,,,,
5735,6,0,0,0,,,,,,,,,,,,,
5736,8,0,0,0,,,,,,,,,,,,,
5747,3,3,0,0,,,,,,,,,,,,,
5748,3,3,0,0,,,,,,,,,,,,,
5749,5,5,0,0,,,,,,,,,,,,,
575,1,1,0,0,,,,,,,,,,,,,
5750,4,4,0,0,,,,,,,,,,,,,
5751,5,5,0,0,,,,,,,,,,,,,
5752,5,5,0,0,,,,,,,,,,,,,
5753,4,4,0,0,,,,,,,,,,,,,
5754,5,5,0,0,,,,,,,,,,,,,
5756,3,3,0,0,,,,,,,,,,,,,
5757,4,4,0,0,,,,,,,,,,,,,
5758,3,3,0,0,,,,,,,,,,,,,
576,3,3,0,0,,,,,,,,,,,,,
5760,1,1,0,0,,,,,,,,,,,,,
5761,1,1,0,0,,,,,,,,,,,,,
5762,5,5,0,0,,,,,,,,,,,,,
5763,6,0,0,0,,,,,,,,,,,,,
5764,8,0,0,0,,,,,,,,,,,,,
5765,5,5,0,0,,,,,,,,,,,,,
5766,5,5,0,0,,,,,,,,,,,,,
5767,4,0,0,0,,,,,,,,,,,,,
5768,4,0,0,0,,,,,,,,,,,,,
5769,4,4,0,0,,,,,,,,,,,,,
5770,4,0,0,0,,,,,,,,,,,,,
5771,5,5,0,0,,,,,,,,,,,,,
5774,2,2,0,0,,,,,,,,,,,,,
5775,3,3,0,0,,,,,,,,,,,,,
5776,3,3,0,0,,,,,,,,,,,,,
5777,2,2,0,0,,,,,,,,,,,,,
5778,1,1,0,0,,,,,,,,,,,,,
5779,2,2,0,0,,,,,,,,,,,,,
5780,2,2,0,0,,,,,,,,,,,,,
5781,3,3,0,0,,,,,,,,,,,,,
5782,3,3,0,0,,,,,,,,,,,,,
5783,3,3,0,0,,,,,,,,,,,,,
5785,5,5,0,0,,,,,,,,,,,,,
5786,3,3,0,0,,,,,,,,,,,,,
5787,2,2,0,0,,,,,,,,,,,,,
5788,2,2,0,0,,,,,,,,,,,,,
5789,3,3,0,0,,,,,,,,,,,,,
579,3,3,0,0,,,,,,,,,,,,,
5792,5,5,0,0,,,,,,,,,,,,,
5794,2,2,0,0,,,,,,,,,,,,,
5796,4,4,0,0,,,,,,,,,,,,,
5797,5,5,0,0,,,,,,,,,,,,,
5798,3,3,0,0,,,,,,,,,,,,,
5799,4,4,0,0,,,,,,,,,,,,,
58,3,3,0,0,,,,,,,,,,,,,
580,3,3,0,0,,,,,,,,,,,,,
5800,4,4,0,0,,,,,,,,,,,,,
5801,4,4,0,0,,,,,,,,,,,,,
5802,4,4,0,0,,,,,,,,,,,,,
5803,4,4,0,0,,,,,,,,,,,,,
5804,4,4,0,0,,,,,,,,,,,,,
5805,4,4,0,0,,,,,,,,,,,,,
5806,4,4,0,0,,,,,,,,,,,,,
5807,4,4,0,0,,,,,,,,,,,,,
5808,4,4,0,0,,,,,,,,,,,,,
5809,6,0,0,0,,,,,,,,,,,,,
581,4,4,0,0,,,,,,,,,,,,,
5810,4,4,0,0,,,,,,,,,,,,,
5811,4,4,0,0,,,,,,,,,,,,,
5812,4,4,0,0,,,,,,,,,,,,,
5813,4,4,0,0,,,,,,,,,,,,,
5814,4,4,0,0,,,,,,,,,,,,,
5815,4,4,0,0,,,,,,,,,,,,,
5816,4,4,0,0,,,,,,,,,,,,,
5817,4,4,0,0,,,,,,,,,,,,,
5818,4,4,0,0,,,,,,,,,,,,,
5819,4,4,0,0,,,,,,,,,,,,,
582,10,0,0,0,,,,,,,,,,,,,
5820,4,4,0,0,,,,,,,,,,,,,
5821,4,4,0,0,,,,,,,,,,,,,
5822,5,5,0,0,,,,,,,,,,,,,
5823,4,4,0,0,,,,,,,,,,,,,
5824,4,4,0,0,,,,,,,,,,,,,
5825,4,4,0,0,,,,,,,,,,,,,
5827,4,4,0,0,,,,,,,,,,,,,
5828,4,4,0,0,,,,,,,,,,,,,
5829,4,4,0,0,,,,,,,,,,,,,
583,4,4,0,0,,,,,,,,,,,,,
5830,4,4,0,0,,,,,,,,,,,,,
5831,3,3,0,0,,,,,,,,,,,,,
5832,5,5,0,0,,,,,,,,,,,,,
5833,6,0,0,0,,,,,,,,,,,,,
5834,10,0,0,0,,,,,,,,,,,,,
5836,5,5,0,0,,,,,,,,,,,,,
5838,3,3,0,0,,,,,,,,,,,,,
5839,4,4,0,0,,,,,,,,,,,,,
584,4,4,0,0,,,,,,,,,,,,,
5840,4,4,0,0,,,,,,,,,,,,,
5841,3,3,0,0,,,,,,,,,,,,,
5846,4,4,0,0,,,,,,,,,,,,,
5847,3,3,0,0,,,,,,,,,,,,,
5848,5,5,0,0,,,,,,,,,,,,,
585,10,0,0,0,,,,,,,,,,,,,
5850,5,5,0,0,,,,,,,,,,,,,
5853,2,2,0,0,,,,,,,,,,,,,
5855,5,5,0,0,,,,,,,,,,,,,
5856,4,4,0,0,,,,,,,,,,,,,
5857,4,4,0,0,,,,,,,,,,,,,
5858,3,3,0,0,,,,,,,,,,,,,
5859,5,5,0,0,,,,,,,,,,,,,
586,4,4,0,0,,,,,,,,,,,,,
5860,5,5,0,0,,,,,,,,,,,,,
5864,10,0,0,0,,,,,,,,,,,,,
5866,2,2,0,0,,,,,,,,,,,,,
5867,10,0,0,0,,,,,,,,,,,,,
5869,2,0,0,0,,,,,,,,,,,,,
587,5,5,0,0,,,,,,,,,,,,,
5873,4,0,0,0,,,,,,,,,,,,,
5874,4,0,0,0,,,,,,,,,,,,,
5875,2,2,0,0,,,,,,,,,,,,,
5877,8,0,0,0,,,,,,,,,,,,,
5878,4,0,0,0,,,,,,,,,,,,,
5879,6,0,0,0,,,,,,,,,,,,,
588,10,0,0,0,,,,,,,,,,,,,
5882,2,0,0,0,,,,,,,,,,,,,
5884,5,5,0,0,,,,,,,,,,,,,
5885,4,4,0,0,,,,,,,,,,,,,
5886,3,3,0,0,,,,,,,,,,,,,
5887,1,1,0,0,,,,,,,,,,,,,
5888,4,4,0,0,,,,,,,,,,,,,
5889,3,3,0,0,,,,,,,,,,,,,
589,4,4,0,0,,,,,,,,,,,,,
5892,10,0,0,0,,,,,,,,,,,,,
5894,3,3,0,0,,,,,,,,,,,,,
5895,3,3,0,0,,,,,,,,,,,,,
5896,1,1,0,0,,,,,,,,,,,,,
5897,1,1,0,0,,,,,,,,,,,,,
5898,5,5,0,0,,,,,,,,,,,,,
5899,3,3,0,0,,,,,,,,,,,,,
59,3,3,0,0,,,,,,,,,,,,,
590,3,3,0,0,,,,,,,,,,,,,
5900,3,3,0,0,,,,,,,,,,,,,
5901,3,3,0,0,,,,,,,,,,,,,
5902,5,5,0,0,,,,,,,,,,,,,
5903,1,1,0,0,,,,,,,,,,,,,
5904,3,3,0,0,,,,,,,,,,,,,
5905,1,1,0,0,,,,,,,,,,,,,
5906,3,3,0,0,,,,,,,,,,,,,
5907,1,1,0,0,,,,,,,,,,,,,
5908,4,4,0,0,,,,,,,,,,,,,
591,2,2,0,0,,,,,,,,,,,,,
5912,5,5,0,0,,,,,,,,,,,,,
5913,4,4,0,0,,,,,,,,,,,,,
5914,3,3,0,0,,,,,,,,,,,,,
5917,5,5,0,0,,,,,,,,,,,,,
5918,5,5,0,0,,,,,,,,,,,,,
5919,5,5,0,0,,,,,,,,,,,,,
592,3,3,0,0,,,,,,,,,,,,,
5920,4,4,0,0,,,,,,,,,,,,,
5921,3,3,0,0,,,,,,,,,,,,,
5922,3,3,0,0,,,,,,,,,,,,,
5923,4,4,0,0,,,,,,,,,,,,,
5924,6,0,0,0,,,,,,,,,,,,,
5925,5,5,0,0,,,,,,,,,,,,,
5926,1,1,0,0,,,,,,,,,,,,,
5927,2,2,0,0,,,,,,,,,,,,,
5928,6,0,0,0,,,,,,,,,,,,,
5929,4,4,0,0,,,,,,,,,,,,,
593,3,3,0,0,,,,,,,,,,,,,
5930,4,4,0,0,,,,,,,,,,,,,
5931,3,3,0,0,,,,,,,,,,,,,
5932,5,5,0,0,,,,,,,,,,,,,
5933,3,3,0,0,,,,,,,,,,,,,
5935,10,0,0,0,,,,,,,,,,,,,
5936,10,0,0,0,,,,,,,,,,,,,
5937,5,5,0,0,,,,,,,,,,,,,
5938,5,5,0,0,,,,,,,,,,,,,
5939,5,5,0,0,,,,,,,,,,,,,
594,3,3,0,0,,,,,,,,,,,,,
5940,10,0,0,0,,,,,,,,,,,,,
5942,5,5,0,0,,,,,,,,,,,,,
5943,3,3,0,0,,,,,,,,,,,,,
5944,3,3,0,0,,,,,,,,,,,,,
5945,3,3,0,0,,,,,,,,,,,,,
5946,1,1,0,0,,,,,,,,,,,,,
5947,5,5,0,0,,,,,,,,,,,,,
5948,5,5,0,0,,,,,,,,,,,,,
5949,5,5,0,0,,,,,,,,,,,,,
595,10,0,0,0,,,,,,,,,,,,,
5950,5,5,0,0,,,,,,,,,,,,,
5951,1,1,0,0,,,,,,,,,,,,,
5952,5,5,0,0,,,,,,,,,,,,,
5953,5,5,0,0,,,,,,,,,,,,,
5955,3,3,0,0,,,,,,,,,,,,,
5958,2,2,0,0,,,,,,,,,,,,,
596,3,3,0,0,,,,,,,,,,,,,
5960,8,0,0,0,,,,,,,,,,,,,
5961,3,3,0,0,,,,,,,,,,,,,
5962,3,3,0,0,,,,,,,,,,,,,
5963,3,3,0,0,,,,,,,,,,,,,
5964,2,2,0,0,,,,,,,,,,,,,
5965,2,2,0,0,,,,,,,,,,,,,
5966,2,2,0,0,,,,,,,,,,,,,
5967,2,2,0,0,,,,,,,,,,,,,
5968,2,2,0,0,,,,,,,,,,,,,
5969,2,2,0,0,,,,,,,,,,,,,
5970,1,1,0,0,,,,,,,,,,,,,
5971,5,5,0,0,,,,,,,,,,,,,
5972,1,1,0,0,,,,,,,,,,,,,
5973,3,3,0,0,,,,,,,,,,,,,
5974,5,5,0,0,,,,,,,,,,,,,
5975,5,5,0,0,,,,,,,,,,,,,
5976,5,5,0,0,,,,,,,,,,,,,
5977,2,2,0,0,,,,,,,,,,,,,
5978,3,3,0,0,,,,,,,,,,,,,
5979,1,1,0,0,,,,,,,,,,,,,
5981,4,4,0,0,,,,,,,,,,,,,
5987,4,4,0,0,,,,,,,,,,,,,
5988,4,4,0,0,,,,,,,,,,,,,
5989,4,4,0,0,,,,,,,,,,,,,
5990,4,4,0,0,,,,,,,,,,,,,
5991,4,4,0,0,,,,,,,,,,,,,
5992,4,4,0,0,,,,,,,,,,,,,
5993,4,4,0,0,,,,,,,,,,,,,
5994,4,4,0,0,,,,,,,,,,,,,
5995,4,4,0,0,,,,,,,,,,,,,
5996,4,4,0,0,,,,,,,,,,,,,
5997,4,4,0,0,,,,,,,,,,,,,
5998,4,4,0,0,,,,,,,,,,,,,
5999,4,4,0,0,,,,,,,,,,,,,
6,5,5,0,0,,,,,,,,,,,,,
60,5,1,0,0,,,,,,,,,,,,,
600,10,0,0,0,,,,,,,,,,,,,
6000,4,4,0,0,,,,,,,,,,,,,
6001,3,3,0,0,,,,,,,,,,,,,
6002,3,3,0,0,,,,,,,,,,,,,
6003,3,3,0,0,,,,,,,,,,,,,
6004,3,3,0,0,,,,,,,,,,,,,
6005,5,5,0,0,,,,,,,,,,,,,
6006,3,3,0,0,,,,,,,,,,,,,
6007,5,5,0,0,,,,,,,,,,,,,
6008,2,2,0,0,,,,,,,,,,,,,
6009,3,3,0,0,,,,,,,,,,,,,
601,3,3,0,0,,,,,,,,,,,,,
6011,5,5,0,0,,,,,,,,,,,,,
6012,5,5,0,0,,,,,,,,,,,,,
6013,3,3,0,0,,,,,,,,,,,,,
6014,6,0,0,0,,,,,,,,,,,,,
6017,5,5,0,0,,,,,,,,,,,,,
6018,5,5,0,0,,,,,,,,,,,,,
6019,5,5,0,0,,,,,,,,,,,,,
6020,5,5,0,0,,,,,,,,,,,,,
6021,5,5,0,0,,,,,,,,,,,,,
6022,5,5,0,0,,,,,,,,,,,,,
6023,5,5,0,0,,,,,,,,,,,,,
6024,3,3,0,0,,,,,,,,,,,,,
6025,3,3,0,0,,,,,,,,,,,,,
6026,3,3,0,0,,,,,,,,,,,,,
6027,3,3,0,0,,,,,,,,,,,,,
6028,4,4,0,0,,,,,,,,,,,,,
6029,5,5,0,0,,,,,,,,,,,,,
603,3,3,0,0,,,,,,,,,,,,,
6031,4,4,0,0,,,,,,,,,,,,,
6032,3,3,0,0,,,,,,,,,,,,,
6033,5,5,0,0,,,,,,,,,,,,,
6034,5,5,0,0,,,,,,,,,,,,,
6035,3,3,0,0,,,,,,,,,,,,,
6036,5,5,0,0,,,,,,,,,,,,,
6037,3,3,0,0,,,,,,,,,,,,,
6039,5,5,0,0,,,,,,,,,,,,,
604,5,5,0,0,,,,,,,,,,,,,
6042,3,3,0,0,,,,,,,,,,,,,
6043,4,0,0,0,,,,,,,,,,,,,
6044,3,3,0,0,,,,,,,,,,,,,
6045,8,0,0,0,,,,,,,,,,,,,
6047,3,3,0,0,,,,,,,,,,,,,
6048,1,1,0,0,,,,,,,,,,,,,
6049,5,5,0,0,,,,,,,,,,,,,
605,5,5,0,0,,,,,,,,,,,,,
6050,2,2,0,0,,,,,,,,,,,,,
6051,2,2,0,0,,,,,,,,,,,,,
6052,2,2,0,0,,,,,,,,,,,,,
6053,5,5,0,0,,,,,,,,,,,,,
6054,5,5,0,0,,,,,,,,,,,,,
6055,10,0,0,0,,,,,,,,,,,,,
6056,5,5,0,0,,,,,,,,,,,,,
6057,2,2,0,0,,,,,,,,,,,,,
6058,6,0,0,0,,,,,,,,,,,,,
606,4,4,0,0,,,,,,,,,,,,,
6061,3,3,0,0,,,,,,,,,,,,,
6062,3,3,0,0,,,,,,,,,,,,,
6063,5,5,0,0,,,,,,,,,,,,,
6064,3,3,0,0,,,,,,,,,,,,,
6065,4,4,0,0,,,,,,,,,,,,,
6066,3,3,0,0,,,,,,,,,,,,,
6067,4,4,0,0,,,,,,,,,,,,,
6068,4,4,0,0,,,,,,,,,,,,,
6069,4,4,0,0,,,,,,,,,,,,,
607,2,2,0,0,,,,,,,,,,,,,
6070,10,0,0,0,,,,,,,,,,,,,
6071,4,4,0,0,,,,,,,,,,,,,
6073,2,0,0,0,,,,,,,,,,,,,
6074,8,0,0,0,,,,,,,,,,,,,
6075,4,4,0,0,,,,,,,,,,,,,
6076,3,3,0,0,,,,,,,,,,,,,
6077,3,3,0,0,,,,,,,,,,,,,
608,2,0,0,0,,,,,,,,,,,,,
6081,5,5,0,0,,,,,,,,,,,,,
6082,3,3,0,0,,,,,,,,,,,,,
6083,3,3,0,0,,,,,,,,,,,,,
6085,2,2,0,0,,,,,,,,,,,,,
6086,2,0,0,0,,,,,,,,,,,,,
6087,6,0,0,0,,,,,,,,,,,,,
6088,2,2,0,0,,,,,,,,,,,,,
6089,5,5,0,0,,,,,,,,,,,,,
609,2,0,0,0,,,,,,,,,,,,,
6090,1,1,0,0,,,,,,,,,,,,,
6095,4,4,0,0,,,,,,,,,,,,,
6096,4,4,0,0,,,,,,,,,,,,,
6097,4,4,0,0,,,,,,,,,,,,,
6098,4,4,0,0,,,,,,,,,,,,,
6099,4,4,0,0,,,,,,,,,,,,,
61,3,3,0,0,,,,,,,,,,,,,
610,4,4,0,0,,,,,,,,,,,,,
